Clientnumber,Customer,Subscription type,Bookingsdata,Revenuetype,Description,Revenue,Percentage of total monthly revenue,Company revenue total (month),Year,Month,Lag_1,Lag_6,MA_6
38.0,27,1,2020-01-31,0,331,3440.33784,0.1076,31973.4,2020,1,3569.546091,4090.912929,3846.828609
38.0,27,1,2020-02-29,0,176,3387.2738240000003,0.1076,31480.24,2020,2,3440.33784,4106.666913,3726.929760833334
38.0,27,1,2020-03-31,0,59,3460.350364,0.1076,32159.39,2020,3,3387.2738240000003,4154.001363,3611.3212609999996
38.0,27,1,2020-04-30,0,58,3314.4770439999998,0.1076,30803.69,2020,4,3460.350364,3917.565153,3510.806576166666
38.0,27,1,2020-05-31,0,58,3391.344332,0.1076,31518.07,2020,5,3314.4770439999998,3892.854294,3427.2215825
38.0,27,1,2020-06-30,0,58,3469.6792840000003,0.1076,32246.09,2020,6,3391.344332,3569.546091,3410.577114666667
38.0,27,1,2020-07-31,0,59,3479.19758,0.1076,32334.55,2020,7,3469.6792840000003,3440.33784,3417.053738
38.0,27,1,2020-08-31,0,59,3412.6620439999997,0.1076,31716.19,2020,8,3479.19758,3387.2738240000003,3421.285108
38.0,27,1,2020-09-30,0,59,3629.085456,0.1076,33727.56,2020,9,3412.6620439999997,3460.350364,3449.407623333333
38.0,27,1,2020-10-31,0,59,3713.967868,0.1076,34516.43,2020,10,3629.085456,3314.4770439999998,3515.9894273333334
38.0,27,1,2020-11-30,0,59,3692.570532,0.1076,34317.57,2020,11,3713.967868,3391.344332,3566.1937940000003
38.0,27,1,2020-12-31,0,340,3583.6405959999997,0.1076,33305.21,2020,12,3692.570532,3469.6792840000003,3585.187346
38.0,27,1,2021-01-31,0,59,3754.043488,0.1076,34888.88,2021,1,3583.6405959999997,3479.19758,3630.9949973333332
38.0,27,1,2021-02-28,0,59,3756.42898,0.1076,34911.05,2021,2,3754.043488,3412.6620439999997,3688.2894866666666
38.0,27,1,2021-03-31,0,94,3727.8945360000002,0.1076,34645.86,2021,3,3756.42898,3629.085456,3704.757666666667
38.0,27,1,2021-04-30,0,226,3697.1424559999996,0.1076,34360.06,2021,4,3727.8945360000002,3713.967868,3701.9534313333334
38.0,27,1,2021-05-31,0,35,3807.3678959999997,0.1076,35384.46,2021,5,3697.1424559999996,3692.570532,3721.086325333333
38.0,27,1,2021-06-30,0,31,3856.8273120000003,0.1076,35844.12,2021,6,3807.3678959999997,3583.6405959999997,3766.6174446666664
38.0,27,1,2021-07-31,0,40,3795.286568,0.1076,35272.18,2021,7,3856.8273120000003,3754.043488,3773.4912913333333
38.0,27,1,2021-08-31,0,37,3768.8836800000004,0.1076,35026.8,2021,8,3795.286568,3756.42898,3775.567074666667
38.0,27,1,2021-09-30,0,232,3923.3230360000002,0.1076,36462.11,2021,9,3768.8836800000004,3727.8945360000002,3808.138491333333
38.0,27,1,2021-10-31,0,151,3937.451992,0.1076,36593.42,2021,10,3923.3230360000002,3697.1424559999996,3848.190080666667
38.0,27,1,2021-11-30,0,352,3699.6204839999996,0.1076,34383.09,2021,11,3937.451992,3807.3678959999997,3830.232178666667
38.0,27,1,2021-12-31,0,350,3601.4742199999996,0.1076,33470.95,2021,12,3699.6204839999996,3856.8273120000003,3787.67333
38.0,27,1,2022-01-31,0,391,3596.6268400000004,0.1076,33425.9,2022,1,3601.4742199999996,3795.286568,3754.563375333333
38.0,27,1,2022-02-28,0,95,3511.877852,0.1076,32638.27,2022,2,3596.6268400000004,3768.8836800000004,3711.7290706666663
38.0,27,1,2022-03-31,0,246,3485.419012,0.1076,32392.37,2022,3,3511.877852,3923.3230360000002,3638.7450666666664
38.0,27,1,2022-04-30,0,226,3357.126456,0.1076,31200.06,2022,4,3485.419012,3937.451992,3542.0241439999995
38.0,27,1,2022-05-31,0,35,3368.748332,0.1076,31308.07,2022,5,3357.126456,3699.6204839999996,3486.878785333333
38.0,27,1,2022-06-30,0,31,9455.960092,0.1076,87880.67,2022,6,3368.748332,3601.4742199999996,4462.626430666667
38.0,27,1,2022-07-31,0,40,9354.073652000001,0.1076,86933.77,2022,7,9455.960092,3596.6268400000004,5422.200899333334
38.0,27,1,2022-08-31,0,37,8809.676832000001,0.1076,81874.32,2022,8,9354.073652000001,3511.877852,6305.167396
38.0,27,1,2022-09-30,0,232,9079.062039999999,0.1076,84377.9,2022,9,8809.676832000001,3485.419012,7237.441234000001
38.0,27,1,2022-10-31,0,148,8420.260596,0.1076,78255.21,2022,10,9079.062039999999,3357.126456,8081.296924000001
38.0,27,1,2022-11-30,0,94,8894.85622,0.1076,82665.95,2022,11,8420.260596,3368.748332,9002.314905333333
38.0,27,1,2022-12-31,0,96,10428.24768,0.1076,96916.8,2022,12,8894.85622,9455.960092,9164.362836666667
38.0,27,1,2023-01-31,0,226,10302.647276,0.1076,95749.51,2023,1,10428.24768,9354.073652000001,9322.458440666667
38.0,27,1,2023-02-28,0,227,5918.0408879999995,0.1076,55000.38,2023,2,10302.647276,8809.676832000001,8840.519116666668
38.0,27,1,2023-03-31,0,35,7058.896788000001,0.1076,65603.13,2023,3,5918.0408879999995,9079.062039999999,8503.824908
38.0,27,1,2023-04-30,0,36,5861.384108,0.1076,54473.83,2023,4,7058.896788000001,8420.260596,8077.345493333333
38.0,27,1,2023-05-31,0,31,5672.922708,0.1076,52722.33,2023,5,5861.384108,8894.85622,7540.356574666667
38.0,27,1,2023-06-30,0,32,6241.723208,0.1076,58008.58,2023,6,5672.922708,10428.24768,6842.602496
38.0,27,1,2023-07-31,0,40,5799.428028,0.1076,53898.03,2023,7,6241.723208,10302.647276,6092.0659546666675
38.0,27,1,2023-08-31,0,37,5738.3930040000005,0.1076,53330.79,2023,8,5799.428028,5918.0408879999995,6062.124640666668
38.0,27,1,2023-09-30,0,41,5483.005480000001,0.1076,50957.3,2023,9,5738.3930040000005,7058.896788000001,5799.476089333333
38.0,27,1,2023-10-31,0,232,6089.0302,0.1076,56589.5,2023,10,5483.005480000001,5861.384108,5837.417104666667
38.0,27,1,2023-11-30,0,233,5613.40592,0.1076,52169.2,2023,11,6089.0302,5672.922708,5827.4976400000005
38.0,27,1,2023-12-31,0,368,6434.584372,0.1076,59800.97,2023,12,5613.40592,6241.723208,5859.641167333334
38.0,27,1,2024-01-31,0,369,5263.093676,0.1076,48913.51,2024,1,6434.584372,5799.428028,5770.252108666667
38.0,27,1,2024-02-29,0,373,5248.537548,0.1076,48778.23,2024,2,5263.093676,5738.3930040000005,5688.609532666666
38.0,27,1,2024-03-31,0,374,5268.8847080000005,0.1076,48967.33,2024,3,5248.537548,5483.005480000001,5652.922737333334
38.0,27,1,2024-04-30,0,377,5221.616028,0.1076,48528.03,2024,4,5268.8847080000005,6089.0302,5508.3537086666665
38.0,27,1,2024-05-31,0,378,5241.724316000001,0.1076,48714.91,2024,5,5221.616028,5613.40592,5446.406774666667
38.0,27,1,2024-06-30,0,412,5302.141716,0.1076,49276.41,2024,6,5241.724316000001,6434.584372,5257.666332
38.0,27,1,2024-07-31,0,413,5000.355996,0.1076,46471.71,2024,7,5302.141716,5263.093676,5213.876718666667
38.0,27,1,2024-08-31,0,234,4968.815208,0.1076,46178.58,2024,8,5000.355996,5248.537548,5167.256328666667
38.0,27,1,2024-09-30,0,235,4556.1466120000005,0.1076,42343.37,2024,9,4968.815208,5268.8847080000005,5048.466646
39.0,37,1,2020-01-31,0,242,3811.22928,0.1192,31973.4,2020,1,4556.1466120000005,5221.616028,4813.402188
39.0,37,1,2020-02-29,0,243,3752.4446080000002,0.1192,31480.24,2020,2,3811.22928,5241.724316000001,4565.188903333333
39.0,37,1,2020-03-31,0,21,3833.399288,0.1192,32159.39,2020,3,3752.4446080000002,5302.141716,4320.3984986666665
39.0,37,1,2020-04-30,0,22,3671.7998479999997,0.1192,30803.69,2020,4,3833.399288,5000.355996,4098.972474
39.0,37,1,2020-05-31,0,141,3756.953944,0.1192,31518.07,2020,5,3671.7998479999997,4968.815208,3896.995596666666
39.0,37,1,2020-06-30,0,142,3843.733928,0.1192,32246.09,2020,6,3756.953944,4556.1466120000005,3778.260149333333
39.0,37,1,2020-07-31,0,373,3854.27836,0.1192,32334.55,2020,7,3843.733928,3811.22928,3785.434996
39.0,37,1,2020-08-31,0,374,3780.5698479999996,0.1192,31716.19,2020,8,3854.27836,3752.4446080000002,3790.1225360000003
39.0,37,1,2020-09-30,0,23,4020.325152,0.1192,33727.56,2020,9,3780.5698479999996,3833.399288,3821.276846666667
39.0,37,1,2020-10-31,0,24,4114.358456,0.1192,34516.43,2020,10,4020.325152,3671.7998479999997,3895.036614666666
39.0,37,1,2020-11-30,0,139,4090.654344,0.1192,34317.57,2020,11,4114.358456,3756.953944,3950.653348
39.0,37,1,2020-12-31,0,140,3969.9810319999997,0.1192,33305.21,2020,12,4090.654344,3843.733928,3971.6945319999995
39.0,37,1,2021-01-31,0,91,4158.754496,0.1192,34888.88,2021,1,3969.9810319999997,3854.27836,4022.4405546666662
39.0,37,1,2021-02-28,0,92,4161.39716,0.1192,34911.05,2021,2,4158.754496,3780.5698479999996,4085.9117733333333
39.0,37,1,2021-03-31,0,40,4129.786512,0.1192,34645.86,2021,3,4161.39716,4020.325152,4104.155333333333
39.0,37,1,2021-04-30,0,37,4095.7191519999997,0.1192,34360.06,2021,4,4129.786512,4114.358456,4101.048782666667
39.0,37,1,2021-05-31,0,42,4217.8276319999995,0.1192,35384.46,2021,5,4095.7191519999997,4090.654344,4122.244330666667
39.0,37,1,2021-06-30,0,232,4272.619104,0.1192,35844.12,2021,6,4217.8276319999995,3969.9810319999997,4172.684009333333
39.0,37,1,2021-07-31,0,65,4204.443856,0.1192,35272.18,2021,7,4272.619104,4158.754496,4180.298902666666
39.0,37,1,2021-08-31,0,405,4175.19456,0.1192,35026.8,2021,8,4204.443856,4161.39716,4182.598469333333
39.0,37,1,2021-09-30,0,407,4346.283512,0.1192,36462.11,2021,9,4175.19456,4129.786512,4218.681302666667
39.0,37,1,2021-10-31,0,359,4361.935664,0.1192,36593.42,2021,10,4346.283512,4095.7191519999997,4263.050721333333
39.0,37,1,2021-11-30,0,362,4098.464328,0.1192,34383.09,2021,11,4361.935664,4217.8276319999995,4243.156837333333
39.0,37,1,2021-12-31,0,363,3989.7372399999995,0.1192,33470.95,2021,12,4098.464328,4272.619104,4196.00986
39.0,37,1,2022-01-31,0,364,3984.3672800000004,0.1192,33425.9,2022,1,3989.7372399999995,4204.443856,4159.330430666666
39.0,37,1,2022-02-28,0,54,3890.481784,0.1192,32638.27,2022,2,3984.3672800000004,4175.19456,4111.878301333333
39.0,37,1,2022-03-31,0,55,3861.1705039999997,0.1192,32392.37,2022,3,3890.481784,4346.283512,4031.0261333333333
39.0,37,1,2022-04-30,0,338,3719.047152,0.1192,31200.06,2022,4,3861.1705039999997,4361.935664,3923.878048
39.0,37,1,2022-05-31,0,339,3731.921944,0.1192,31308.07,2022,5,3719.047152,4098.464328,3862.7876506666667
39.0,37,1,2022-06-30,0,408,10475.375864,0.1192,87880.67,2022,6,3731.921944,3989.7372399999995,4943.727421333333
39.0,37,1,2022-07-31,0,410,10362.505384,0.1192,86933.77,2022,7,10475.375864,3984.3672800000004,6006.750438666667
39.0,37,1,2022-08-31,0,332,9759.418944000001,0.1192,81874.32,2022,8,10362.505384,3890.481784,6984.906632000001
39.0,37,1,2022-09-30,0,333,10057.845679999999,0.1192,84377.9,2022,9,9759.418944000001,3861.1705039999997,8017.685827999999
39.0,37,1,2022-10-31,0,331,9328.021032,0.1192,78255.21,2022,10,10057.845679999999,3719.047152,8952.514808
39.0,37,1,2022-11-30,0,176,9853.78124,0.1192,82665.95,2022,11,9328.021032,3731.921944,9972.824690666666
39.0,37,1,2022-12-31,0,59,11552.48256,0.1192,96916.8,2022,12,9853.78124,10475.375864,10152.342473333332
39.0,37,1,2023-01-31,0,58,11413.341591999999,0.1192,95749.51,2023,1,11552.48256,10362.505384,10327.481841333332
39.0,37,1,2023-02-28,0,58,6556.045295999999,0.1192,55000.38,2023,2,11413.341591999999,9759.418944000001,9793.586233333333
39.0,37,1,2023-03-31,0,58,7819.893096000001,0.1192,65603.13,2023,3,6556.045295999999,10057.845679999999,9420.594136
39.0,37,1,2023-04-30,0,59,6493.280536,0.1192,54473.83,2023,4,7819.893096000001,9328.021032,8948.137386666667
39.0,37,1,2023-05-31,0,59,6284.501736,0.1192,52722.33,2023,5,6493.280536,9853.78124,8353.257469333334
39.0,37,1,2023-06-30,0,59,6914.622736,0.1192,58008.58,2023,6,6284.501736,11552.48256,7580.280832
39.0,37,1,2023-07-31,0,59,6424.645176,0.1192,53898.03,2023,7,6914.622736,11413.341591999999,6748.831429333334
39.0,37,1,2023-08-31,0,59,6357.030168,0.1192,53330.79,2023,8,6424.645176,6556.045295999999,6715.6622413333325
39.0,37,1,2023-09-30,0,340,6074.11016,0.1192,50957.3,2023,9,6357.030168,7819.893096000001,6424.698418666667
39.0,37,1,2023-10-31,0,59,6745.4684,0.1192,56589.5,2023,10,6074.11016,6493.280536,6466.729729333333
39.0,37,1,2023-11-30,0,59,6218.5686399999995,0.1192,52169.2,2023,11,6745.4684,6284.501736,6455.74088
39.0,37,1,2023-12-31,0,94,7128.275624,0.1192,59800.97,2023,12,6218.5686399999995,6914.622736,6491.349694666666
39.0,37,1,2024-01-31,0,226,5830.490392000001,0.1192,48913.51,2024,1,7128.275624,6424.645176,6392.323897333333
39.0,37,1,2024-02-29,0,35,5814.365016000001,0.1192,48778.23,2024,2,5830.490392000001,6357.030168,6301.879705333334
39.0,37,1,2024-03-31,0,31,5836.905736000001,0.1192,48967.33,2024,3,5814.365016000001,6074.11016,6262.345634666667
39.0,37,1,2024-04-30,0,40,5784.541176,0.1192,48528.03,2024,4,5836.905736000001,6745.4684,6102.191097333333
39.0,37,1,2024-05-31,0,37,5806.817272,0.1192,48714.91,2024,5,5784.541176,6218.5686399999995,6033.565869333334
39.0,37,1,2024-06-30,0,232,5873.748072,0.1192,49276.41,2024,6,5806.817272,7128.275624,5824.477944000001
39.0,37,1,2024-07-31,0,151,5539.427832,0.1192,46471.71,2024,7,5873.748072,5830.490392000001,5775.9675173333335
39.0,37,1,2024-08-31,0,352,5504.486736,0.1192,46178.58,2024,8,5539.427832,5814.365016000001,5724.321137333333
39.0,37,1,2024-09-30,0,350,5047.329704000001,0.1192,42343.37,2024,9,5504.486736,5836.905736000001,5592.725132
40.0,29,1,2020-01-31,0,391,2353.24224,0.0736,31973.4,2020,1,5047.329704000001,5784.541176,5020.841976000001
40.0,29,1,2020-02-29,0,95,2316.945664,0.0736,31480.24,2020,2,2353.24224,5806.817272,4439.196708
40.0,29,1,2020-03-31,0,246,2366.931104,0.0736,32159.39,2020,3,2316.945664,5873.748072,3854.7272133333336
40.0,29,1,2020-04-30,0,226,2267.1515839999997,0.0736,30803.69,2020,4,2366.931104,5539.427832,3309.3478386666666
40.0,29,1,2020-05-31,0,35,2319.729952,0.0736,31518.07,2020,5,2267.1515839999997,5504.486736,2778.5550413333335
40.0,29,1,2020-06-30,0,31,2373.312224,0.0736,32246.09,2020,6,2319.729952,5047.329704000001,2332.8854613333333
40.0,29,1,2020-07-31,0,40,2379.8228799999997,0.0736,32334.55,2020,7,2373.312224,2353.24224,2337.315568
40.0,29,1,2020-08-31,0,37,2334.311584,0.0736,31716.19,2020,8,2379.8228799999997,2316.945664,2340.209888
40.0,29,1,2020-09-30,0,232,2482.348416,0.0736,33727.56,2020,9,2334.311584,2366.931104,2359.4461066666668
40.0,29,1,2020-10-31,0,148,2540.409248,0.0736,34516.43,2020,10,2482.348416,2267.1515839999997,2404.9890506666666
40.0,29,1,2020-11-30,0,94,2525.7731519999998,0.0736,34317.57,2020,11,2540.409248,2319.729952,2439.329584
40.0,29,1,2020-12-31,0,96,2451.2634559999997,0.0736,33305.21,2020,12,2525.7731519999998,2373.312224,2452.3214559999997
40.0,29,1,2021-01-31,0,226,2567.821568,0.0736,34888.88,2021,1,2451.2634559999997,2379.8228799999997,2483.654570666666
40.0,29,1,2021-02-28,0,227,2569.45328,0.0736,34911.05,2021,2,2567.821568,2334.311584,2522.8448533333335
40.0,29,1,2021-03-31,0,35,2549.935296,0.0736,34645.86,2021,3,2569.45328,2482.348416,2534.1093333333333
40.0,29,1,2021-04-30,0,36,2528.900416,0.0736,34360.06,2021,4,2549.935296,2540.409248,2532.1911946666664
40.0,29,1,2021-05-31,0,31,2604.296256,0.0736,35384.46,2021,5,2528.900416,2525.7731519999998,2545.2783786666664
40.0,29,1,2021-06-30,0,32,2638.1272320000003,0.0736,35844.12,2021,6,2604.296256,2451.2634559999997,2576.4223413333334
40.0,29,1,2021-07-31,0,40,2596.032448,0.0736,35272.18,2021,7,2638.1272320000003,2567.821568,2581.124154666667
40.0,29,1,2021-08-31,0,37,2577.9724800000004,0.0736,35026.8,2021,8,2596.032448,2569.45328,2582.5440213333336
40.0,29,1,2021-09-30,0,41,2683.611296,0.0736,36462.11,2021,9,2577.9724800000004,2549.935296,2604.8233546666665
40.0,29,1,2021-10-31,0,232,2693.2757119999997,0.0736,36593.42,2021,10,2683.611296,2528.900416,2632.2192373333332
40.0,29,1,2021-11-30,0,233,2530.5954239999996,0.0736,34383.09,2021,11,2693.2757119999997,2604.296256,2619.935765333333
40.0,29,1,2021-12-31,0,368,2463.4619199999997,0.0736,33470.95,2021,12,2530.5954239999996,2638.1272320000003,2590.8248799999997
40.0,29,1,2022-01-31,0,369,2460.14624,0.0736,33425.9,2022,1,2463.4619199999997,2596.032448,2568.1771786666664
40.0,29,1,2022-02-28,0,373,2402.176672,0.0736,32638.27,2022,2,2460.14624,2577.9724800000004,2538.877877333333
40.0,29,1,2022-03-31,0,374,2384.078432,0.0736,32392.37,2022,3,2402.176672,2683.611296,2488.9557333333332
40.0,29,1,2022-04-30,0,377,2296.324416,0.0736,31200.06,2022,4,2384.078432,2693.2757119999997,2422.7971839999996
40.0,29,1,2022-05-31,0,378,2304.273952,0.0736,31308.07,2022,5,2296.324416,2530.5954239999996,2385.0769386666666
40.0,29,1,2022-06-30,0,412,6468.017312,0.0736,87880.67,2022,6,2304.273952,2463.4619199999997,3052.5028373333334
40.0,29,1,2022-07-31,0,413,6398.325472,0.0736,86933.77,2022,7,6468.017312,2460.14624,3708.8660426666665
40.0,29,1,2022-08-31,0,234,6025.949952000001,0.0736,81874.32,2022,8,6398.325472,2402.176672,4312.828256
40.0,29,1,2022-09-30,0,235,6210.2134399999995,0.0736,84377.9,2022,9,6025.949952000001,2384.078432,4950.517424000001
40.0,29,1,2022-10-31,0,242,5759.583456,0.0736,78255.21,2022,10,6210.2134399999995,2296.324416,5527.727264
40.0,29,1,2022-11-30,0,243,6084.213919999999,0.0736,82665.95,2022,11,5759.583456,2304.273952,6157.717258666667
40.0,29,1,2022-12-31,0,21,7133.07648,0.0736,96916.8,2022,12,6084.213919999999,6468.017312,6268.560453333334
40.0,29,1,2023-01-31,0,22,7047.163936,0.0736,95749.51,2023,1,7133.07648,6398.325472,6376.700197333333
40.0,29,1,2023-02-28,0,141,4048.027968,0.0736,55000.38,2023,2,7047.163936,6025.949952000001,6047.046533333333
40.0,29,1,2023-03-31,0,142,4828.390368,0.0736,65603.13,2023,3,4048.027968,6210.2134399999995,5816.742687999999
40.0,29,1,2023-04-30,0,373,4009.273888,0.0736,54473.83,2023,4,4828.390368,5759.583456,5525.024426666667
40.0,29,1,2023-05-31,0,374,3880.363488,0.0736,52722.33,2023,5,4009.273888,6084.213919999999,5157.716021333333
40.0,29,1,2023-06-30,0,23,4269.431488,0.0736,58008.58,2023,6,3880.363488,7133.07648,4680.441856
40.0,29,1,2023-07-31,0,24,3966.895008,0.0736,53898.03,2023,7,4269.431488,7047.163936,4167.0637013333335
40.0,29,1,2023-08-31,0,139,3925.146144,0.0736,53330.79,2023,8,3966.895008,4048.027968,4146.583397333333
40.0,29,1,2023-09-30,0,140,3750.45728,0.0736,50957.3,2023,9,3925.146144,4828.390368,3966.927882666667
40.0,29,1,2023-10-31,0,91,4164.9872,0.0736,56589.5,2023,10,3750.45728,4009.273888,3992.8801013333336
40.0,29,1,2023-11-30,0,92,3839.65312,0.0736,52169.2,2023,11,4164.9872,3880.363488,3986.09504
40.0,29,1,2023-12-31,0,40,4401.351392,0.0736,59800.97,2023,12,3839.65312,4269.431488,4008.0816906666664
40.0,29,1,2024-01-31,0,37,3600.034336,0.0736,48913.51,2024,1,4401.351392,3966.895008,3946.9382453333333
40.0,29,1,2024-02-29,0,42,3590.077728,0.0736,48778.23,2024,2,3600.034336,3925.146144,3891.0935093333337
40.0,29,1,2024-03-31,0,232,3603.995488,0.0736,48967.33,2024,3,3590.077728,3750.45728,3866.6832106666666
40.0,29,1,2024-04-30,0,287,3571.663008,0.0736,48528.03,2024,4,3603.995488,4164.9872,3767.7958453333335
40.0,29,1,2024-05-31,0,283,3585.4173760000003,0.0736,48714.91,2024,5,3571.663008,3839.65312,3725.423221333334
40.0,29,1,2024-06-30,0,94,3626.7437760000003,0.0736,49276.41,2024,6,3585.4173760000003,4401.351392,3596.3219520000002
40.0,29,1,2024-07-31,0,131,3420.3178559999997,0.0736,46471.71,2024,7,3626.7437760000003,3600.034336,3566.369205333333
40.0,29,1,2024-08-31,0,48,3398.743488,0.0736,46178.58,2024,8,3420.3178559999997,3590.077728,3534.480165333333
40.0,29,1,2024-09-30,0,365,3116.472032,0.0736,42343.37,2024,9,3398.743488,3603.995488,3453.226256
41.0,38,1,2020-01-31,0,366,2084.66568,0.0652,31973.4,2020,1,3116.472032,3571.663008,3205.3933679999996
41.0,38,1,2020-02-29,0,238,2052.5116479999997,0.0652,31480.24,2020,2,2084.66568,3585.4173760000003,2949.90908
41.0,38,1,2020-03-31,0,281,2096.792228,0.0652,32159.39,2020,3,2052.5116479999997,3626.7437760000003,2694.917155333333
41.0,38,1,2020-04-30,0,282,2008.4005879999997,0.0652,30803.69,2020,4,2096.792228,3420.3178559999997,2459.5976106666662
41.0,38,1,2020-05-31,0,282,2054.9781639999997,0.0652,31518.07,2020,5,2008.4005879999997,3398.743488,2235.636723333333
41.0,38,1,2020-06-30,0,284,2102.445068,0.0652,32246.09,2020,6,2054.9781639999997,3116.472032,2066.632229333333
41.0,38,1,2020-07-31,0,284,2108.2126599999997,0.0652,32334.55,2020,7,2102.445068,2084.66568,2070.556726
41.0,38,1,2020-08-31,0,135,2067.895588,0.0652,31716.19,2020,8,2108.2126599999997,2052.5116479999997,2073.120716
41.0,38,1,2020-09-30,0,135,2199.0369119999996,0.0652,33727.56,2020,9,2067.895588,2096.792228,2090.161496666666
41.0,38,1,2020-10-31,0,349,2250.471236,0.0652,34516.43,2020,10,2199.0369119999996,2008.4005879999997,2130.5066046666666
41.0,38,1,2020-11-30,0,261,2237.5055639999996,0.0652,34317.57,2020,11,2250.471236,2054.9781639999997,2160.9278379999996
41.0,38,1,2020-12-31,0,130,2171.499692,0.0652,33305.21,2020,12,2237.5055639999996,2102.445068,2172.436942
41.0,38,1,2021-01-31,0,343,2274.7549759999997,0.0652,34888.88,2021,1,2171.499692,2108.2126599999997,2200.193994666666
41.0,38,1,2021-02-28,0,94,2276.20046,0.0652,34911.05,2021,2,2274.7549759999997,2067.895588,2234.911473333333
41.0,38,1,2021-03-31,0,136,2258.9100719999997,0.0652,34645.86,2021,3,2276.20046,2199.0369119999996,2244.8903333333333
41.0,38,1,2021-04-30,0,350,2240.2759119999996,0.0652,34360.06,2021,4,2258.9100719999997,2250.471236,2243.1911126666664
41.0,38,1,2021-05-31,0,345,2307.0667919999996,0.0652,35384.46,2021,5,2240.2759119999996,2237.5055639999996,2254.784650666666
41.0,38,1,2021-06-30,0,20,2337.036624,0.0652,35844.12,2021,6,2307.0667919999996,2171.499692,2282.374139333333
41.0,38,1,2021-07-31,0,394,2299.7461359999998,0.0652,35272.18,2021,7,2337.036624,2274.7549759999997,2286.5393326666663
41.0,38,1,2021-08-31,0,346,2283.74736,0.0652,35026.8,2021,8,2299.7461359999998,2276.20046,2287.797149333333
